order_id,customer_id,payment_company,payment_country,shipping_city,shipping_country,国家是否相同,product_details
'43660','6158',,Israel,Tel Aviv,Israel,TRUE,"'Product Qty: 1, Product SKU: 13810 ; Product Qty: 1, Product SKU: 14018 ; Product Qty: 1, Product SKU: 14008 ; Product Qty: 1, Product SKU: 84420 ; Product Qty: 1, Product SKU: 62436 ; Product Qty: 1, Product SKU: 62435 ; Product Qty: 1, Product SKU: 61522 ; Product Qty: 1, Product SKU: 61520 ; Product Qty: 1, Product SKU: 62440 ; Product Qty: 1, Product SKU: 62441 ; Product Qty: 1, Product SKU: 61404 ; Product Qty: 1, Product SKU: 61400 ; Product Qty: 1, Product SKU: 61200 ; Product Qty: 1, Product SKU: 61236 ; Product Qty: 1, Product SKU: 61234 ; Product Qty: 1, Product SKU: 61232 ; Product Qty: 1, Product SKU: 61230 ; Product Qty: 1, Product SKU: 62208 ; Product Qty: 3, Product SKU: 62003 ; Product Qty: 1, Product SKU: 14240 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 14204 ; Product Qty: 1, Product SKU: 14206 ; Product Qty: 3, Product SKU: 62040 ; Product Qty: 3, Product SKU: 81057 ; Product Qty: 1, Product SKU: 81042 ; Product Qty: 1, Product SKU: 10050 ; Product Qty: 1, Product SKU: 80502 ; Product Qty: 1, Product SKU: 14241 ; '"
'43661','4928',bethel springs elementary school,United States,garnet valley,United States,TRUE,"'Product Qty: 3, Product SKU: 98052 ; '"
'43662','9606',Boston College,United States,Chestnut Hill,United States,TRUE,"'Product Qty: 3, Product SKU: 70570 ; Product Qty: 10, Product SKU: 14403 ; Product Qty: 5, Product SKU: 70015 ; Product Qty: 2, Product SKU: 95017 ; '"
'43663','10061',,Viet Nam,Hồ Chí Minh,Viet Nam,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
'43664','7653',Personsl,Japan,hirosima,Japan,TRUE,"'Product Qty: 1, Product SKU: 94010 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 90053 ; '"
'43665','10073',,Spain,Barcelona,Spain,TRUE,"'Product Qty: 1, Product SKU: 61210 ; '"
'43666','10002',Apple,United States,Cupertino,United States,TRUE,"'Product Qty: 4, Product SKU: 91008 ; '"
'43667','10100',,"France, Metropolitan",Fontenay Le Comte,"France, Metropolitan",TRUE,"'Product Qty: 3, Product SKU: 90053 ; Product Qty: 3, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98004 ; Product Qty: 1, Product SKU: 90014 ; '"
'43668','10108',,United States,Lake Placid,United States,TRUE,"'Product Qty: 2, Product SKU: 14202 ; Product Qty: 2, Product SKU: 11008 ; Product Qty: 2, Product SKU: 13400 ; '"
'43669','10108',,United States,Lake Placid,United States,TRUE,"'Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 11008 ; '"
'43670','10108',,United States,Lake Placid,United States,TRUE,"'Product Qty: 2, Product SKU: 14202 ; Product Qty: 2, Product SKU: 13400 ; Product Qty: 2, Product SKU: 11008 ; '"
'43671','10113',,United States,Warrington,United States,TRUE,"'Product Qty: 2, Product SKU: 80002 ; '"
'43672','8593',,United States,Clarksville,United States,TRUE,"'Product Qty: 2, Product SKU: 61200 ; Product Qty: 2, Product SKU: 60872 ; Product Qty: 1, Product SKU: 10050 ; '"
'43673','10116',Pine Lake Preparatory,United States,Mooresville,United States,TRUE,"'Product Qty: 10, Product SKU: 90053 ; '"
'43674','10117',,United States,Indian Hills,United States,TRUE,"'Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 13412 ; '"
'43675','6298',Braga Elettroimpianti,Italy,Buttapietra,Italy,TRUE,"'Product Qty: 1, Product SKU: 11014 ; Product Qty: 4, Product SKU: 71002 ; Product Qty: 1, Product SKU: 70561 ; Product Qty: 1, Product SKU: 70558 ; Product Qty: 1, Product SKU: 70555 ; Product Qty: 2, Product SKU: 70564 ; Product Qty: 1, Product SKU: 60020 ; Product Qty: 1, Product SKU: 60012 ; Product Qty: 2, Product SKU: 60984 ; Product Qty: 2, Product SKU: 60920 ; '"
'43676','9223',"Weiss-Rohlig China Co., Ltd. Beijing Bra",China,Bijing,China,TRUE,"'Product Qty: 1, Product SKU: 10050 ; Product Qty: 1, Product SKU: 10060 ; Product Qty: 1, Product SKU: 94004 ; Product Qty: 3, Product SKU: 86508 ; Product Qty: 1, Product SKU: 98004 ; Product Qty: 1, Product SKU: 90014 ; Product Qty: 1, Product SKU: 91008 ; Product Qty: 1, Product SKU: 95006 ; Product Qty: 1, Product SKU: 86502 ; Product Qty: 2, Product SKU: 90070 ; Product Qty: 1, Product SKU: 69001 ; Product Qty: 2, Product SKU: 61516 ; Product Qty: 3, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60709 ; Product Qty: 1, Product SKU: 60504 ; Product Qty: 1, Product SKU: 83454 ; Product Qty: 1, Product SKU: 87020 ; Product Qty: 1, Product SKU: 72350 ; Product Qty: 1, Product SKU: 59004 ; Product Qty: 1, Product SKU: 59015 ; Product Qty: 1, Product SKU: 59061 ; Product Qty: 1, Product SKU: 59012 ; Product Qty: 1, Product SKU: 59014 ; Product Qty: 1, Product SKU: 59001 ; Product Qty: 1, Product SKU: 59010 ; Product Qty: 2, Product SKU: 59025 ; Product Qty: 1, Product SKU: 59060 ; Product Qty: 2, Product SKU: 59035 ; Product Qty: 1, Product SKU: 59006 ; Product Qty: 1, Product SKU: 59005 ; Product Qty: 1, Product SKU: 83740 ; Product Qty: 1, Product SKU: 83704 ; Product Qty: 1, Product SKU: 83702 ; Product Qty: 1, Product SKU: 83700 ; Product Qty: 2, Product SKU: 98050 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 11005 ; Product Qty: 1, Product SKU: 11024 ; Product Qty: 1, Product SKU: 13020 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 11010 ; Product Qty: 1, Product SKU: 11032 ; Product Qty: 1, Product SKU: 11012 ; Product Qty: 1, Product SKU: 11028 ; Product Qty: 1, Product SKU: 11036 ; Product Qty: 1, Product SKU: 98000 ; Product Qty: 1, Product SKU: 90020 ; Product Qty: 2, Product SKU: 87048 ; Product Qty: 1, Product SKU: 90092 ; Product Qty: 1, Product SKU: 20203 ; Product Qty: 1, Product SKU: 20202 ; Product Qty: 1, Product SKU: 20201 ; Product Qty: 1, Product SKU: 90102 ; Product Qty: 3, Product SKU: 14241 ; Product Qty: 1, Product SKU: 81340 ; Product Qty: 1, Product SKU: 80501 ; Product Qty: 1, Product SKU: 95010 ; Product Qty: 1, Product SKU: 81310 ; Product Qty: 1, Product SKU: 50000 ; Product Qty: 2, Product SKU: 81300 ; Product Qty: 1, Product SKU: 95026 ; Product Qty: 5, Product SKU: 14000 ; Product Qty: 1, Product SKU: 80032 ; Product Qty: 1, Product SKU: 12802 ; Product Qty: 2, Product SKU: 13620 ; Product Qty: 2, Product SKU: 13005 ; Product Qty: 1, Product SKU: 13410 ; Product Qty: 6, Product SKU: 14202 ; Product Qty: 1, Product SKU: 12015 ; Product Qty: 1, Product SKU: 95045 ; Product Qty: 1, Product SKU: 84720 ; Product Qty: 1, Product SKU: 89003 ; Product Qty: 1, Product SKU: 83011 ; Product Qty: 1, Product SKU: 83014 ; Product Qty: 1, Product SKU: 84743 ; Product Qty: 1, Product SKU: 95061 ; Product Qty: 1, Product SKU: 60701 ; Product Qty: 1, Product SKU: 60705 ; Product Qty: 2, Product SKU: 60721 ; Product Qty: 1, Product SKU: 60703 ; Product Qty: 1, Product SKU: 60013 ; Product Qty: 1, Product SKU: 60576 ; Product Qty: 1, Product SKU: 60004 ; Product Qty: 1, Product SKU: 70558 ; Product Qty: 1, Product SKU: 70564 ; Product Qty: 1, Product SKU: 70567 ; Product Qty: 1, Product SKU: 71946 ; Product Qty: 1, Product SKU: 61810 ; Product Qty: 1, Product SKU: 95004 ; Product Qty: 2, Product SKU: 61500 ; Product Qty: 1, Product SKU: 61200 ; Product Qty: 1, Product SKU: 61210 ; Product Qty: 1, Product SKU: 90053 ; '"
'43677','10129',,United States,Los Angeles,United States,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98050 ; Product Qty: 1, Product SKU: 13412 ; '"
'43678','10116',Pine Lake Preparatory,United States,Mooresville,United States,TRUE,"'Product Qty: 10, Product SKU: 90053 ; '"
'43679','10144',,United States,Farmington,United States,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98050 ; Product Qty: 1, Product SKU: 13412 ; '"
'43680','10126',,New Zealand,Christchurch,New Zealand,TRUE,"'Product Qty: 1, Product SKU: 90020 ; Product Qty: 1, Product SKU: 90092 ; Product Qty: 1, Product SKU: 94010 ; Product Qty: 1, Product SKU: 94004 ; '"
'43681','10149',,United States,Bloomington,United States,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98050 ; Product Qty: 1, Product SKU: 13412 ; '"
'43682','8974',AG ELCTRONICS,China,深圳,China,TRUE,"'Product Qty: 2, Product SKU: 10021 ; Product Qty: 2, Product SKU: 10041 ; Product Qty: 2, Product SKU: 10050 ; Product Qty: 2, Product SKU: 11001 ; Product Qty: 4, Product SKU: 11005 ; Product Qty: 4, Product SKU: 11007 ; Product Qty: 4, Product SKU: 11008 ; Product Qty: 4, Product SKU: 11010 ; Product Qty: 3, Product SKU: 11012 ; Product Qty: 4, Product SKU: 11024 ; Product Qty: 2, Product SKU: 12009 ; Product Qty: 2, Product SKU: 12015 ; Product Qty: 4, Product SKU: 12035 ; Product Qty: 4, Product SKU: 12040 ; Product Qty: 2, Product SKU: 12045 ; Product Qty: 3, Product SKU: 12803 ; Product Qty: 2, Product SKU: 13010 ; Product Qty: 2, Product SKU: 13030 ; Product Qty: 4, Product SKU: 13035 ; Product Qty: 4, Product SKU: 13402 ; Product Qty: 4, Product SKU: 13412 ; Product Qty: 4, Product SKU: 13604 ; Product Qty: 4, Product SKU: 13610 ; Product Qty: 3, Product SKU: 13620 ; Product Qty: 4, Product SKU: 13810 ; Product Qty: 4, Product SKU: 14403 ; Product Qty: 1, Product SKU: 50220 ; Product Qty: 4, Product SKU: 60000 ; Product Qty: 4, Product SKU: 60016 ; Product Qty: 4, Product SKU: 60024 ; Product Qty: 2, Product SKU: 60036 ; Product Qty: 2, Product SKU: 60044 ; Product Qty: 4, Product SKU: 60872 ; Product Qty: 4, Product SKU: 61200 ; Product Qty: 4, Product SKU: 61210 ; Product Qty: 4, Product SKU: 61400 ; Product Qty: 4, Product SKU: 61408 ; Product Qty: 4, Product SKU: 61500 ; Product Qty: 4, Product SKU: 61508 ; Product Qty: 4, Product SKU: 61512 ; Product Qty: 4, Product SKU: 61802 ; Product Qty: 4, Product SKU: 61804 ; Product Qty: 4, Product SKU: 62003 ; Product Qty: 4, Product SKU: 62216 ; Product Qty: 3, Product SKU: 62448 ; Product Qty: 3, Product SKU: 71943 ; Product Qty: 3, Product SKU: 71944 ; Product Qty: 3, Product SKU: 71945 ; Product Qty: 3, Product SKU: 80002 ; Product Qty: 2, Product SKU: 80042 ; Product Qty: 2, Product SKU: 80086 ; Product Qty: 2, Product SKU: 80402 ; Product Qty: 2, Product SKU: 80802 ; Product Qty: 1, Product SKU: 81335 ; Product Qty: 3, Product SKU: 81340 ; Product Qty: 4, Product SKU: 83002 ; Product Qty: 4, Product SKU: 83010 ; Product Qty: 4, Product SKU: 83016 ; Product Qty: 4, Product SKU: 83022 ; Product Qty: 4, Product SKU: 83046 ; Product Qty: 4, Product SKU: 83090 ; Product Qty: 4, Product SKU: 83410 ; Product Qty: 4, Product SKU: 83420 ; Product Qty: 4, Product SKU: 83430 ; Product Qty: 4, Product SKU: 84750 ; Product Qty: 4, Product SKU: 84754 ; Product Qty: 4, Product SKU: 84780 ; Product Qty: 4, Product SKU: 85001 ; Product Qty: 4, Product SKU: 85003 ; Product Qty: 4, Product SKU: 85412 ; Product Qty: 3, Product SKU: 85421 ; Product Qty: 3, Product SKU: 86050 ; Product Qty: 2, Product SKU: 86060 ; Product Qty: 2, Product SKU: 86502 ; Product Qty: 10, Product SKU: 86508 ; Product Qty: 4, Product SKU: 87020 ; Product Qty: 4, Product SKU: 87030 ; Product Qty: 5, Product SKU: 87050 ; Product Qty: 2, Product SKU: 89003 ; Product Qty: 3, Product SKU: 89025 ; Product Qty: 2, Product SKU: 90020 ; Product Qty: 1, Product SKU: 90040 ; Product Qty: 12, Product SKU: 90053 ; Product Qty: 4, Product SKU: 90092 ; Product Qty: 2, Product SKU: 94010 ; Product Qty: 2, Product SKU: 95004 ; Product Qty: 4, Product SKU: 95026 ; Product Qty: 3, Product SKU: 98050 ; Product Qty: 3, Product SKU: 98052 ; Product Qty: 1, Product SKU: 99030 ; Product Qty: 2, Product SKU: 90070 ; '"
'43683','10158',K R Mangalam University Gurgaon,India,Gurgaon,India,TRUE,"'Product Qty: 1, Product SKU: 13412 ; '"
'43684','10042',Mr,Viet Nam,da nang,Viet Nam,TRUE,"'Product Qty: 2, Product SKU: 90053 ; '"
'43685','9771',,Croatia,Pula,Croatia,TRUE,"'Product Qty: 1, Product SKU: 95067 ; '"
'43686','10169',,Australia,Largs Bay,Australia,TRUE,"'Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 62450 ; Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 14403 ; Product Qty: 1, Product SKU: 61400 ; Product Qty: 1, Product SKU: 60709 ; '"
'43687','10176',,Poland,Kraków,Poland,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'43688','10178',,Croatia,Zagreb,Croatia,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 14202 ; '"
'43689','10178',,Croatia,Zagreb,Croatia,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 13412 ; '"
'43690','10184',,United States,Houston,United States,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98050 ; Product Qty: 1, Product SKU: 13412 ; '"
'43691','9312',,Germany,Bonn,Germany,TRUE,"'Product Qty: 1, Product SKU: 13030 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 13020 ; '"
'43692','10208',The RAYMOND Corporation,United States,OXFORD,United States,TRUE,"'Product Qty: 28, Product SKU: 90020 ; '"
'43693','1518',,United States,Beltsville,United States,TRUE,"'Product Qty: 1, Product SKU: 59030 ; Product Qty: 1, Product SKU: 95061 ; Product Qty: 1, Product SKU: 59002 ; Product Qty: 1, Product SKU: 59003 ; Product Qty: 1, Product SKU: 95060 ; Product Qty: 1, Product SKU: 59036 ; Product Qty: 1, Product SKU: 59035 ; Product Qty: 1, Product SKU: 59005 ; Product Qty: 1, Product SKU: 59006 ; Product Qty: 1, Product SKU: 59061 ; Product Qty: 1, Product SKU: 59060 ; Product Qty: 1, Product SKU: 59014 ; Product Qty: 1, Product SKU: 59010 ; Product Qty: 1, Product SKU: 59012 ; Product Qty: 1, Product SKU: 59011 ; Product Qty: 1, Product SKU: 59001 ; '"
'43694','1518',,United States,Beltsville,United States,TRUE,"'Product Qty: 1, Product SKU: 62435 ; Product Qty: 1, Product SKU: 62436 ; Product Qty: 1, Product SKU: 50000 ; '"
'43695','4268',OSU-Tulsa (HRC),United States,Tulsa,United States,TRUE,"'Product Qty: 2, Product SKU: 61516 ; Product Qty: 1, Product SKU: 61520 ; Product Qty: 1, Product SKU: 72342 ; Product Qty: 1, Product SKU: 72341 ; Product Qty: 2, Product SKU: 70552 ; Product Qty: 1, Product SKU: 89025 ; Product Qty: 1, Product SKU: 70555 ; Product Qty: 1, Product SKU: 72350 ; Product Qty: 1, Product SKU: 71002 ; Product Qty: 3, Product SKU: 62003 ; Product Qty: 1, Product SKU: 61508 ; Product Qty: 1, Product SKU: 61500 ; Product Qty: 1, Product SKU: 84740 ; Product Qty: 2, Product SKU: 81042 ; Product Qty: 1, Product SKU: 86502 ; Product Qty: 2, Product SKU: 60044 ; Product Qty: 2, Product SKU: 60024 ; Product Qty: 2, Product SKU: 60016 ; Product Qty: 1, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60004 ; Product Qty: 1, Product SKU: 60008 ; Product Qty: 1, Product SKU: 60012 ; Product Qty: 1, Product SKU: 60020 ; Product Qty: 2, Product SKU: 60036 ; Product Qty: 2, Product SKU: 60040 ; Product Qty: 2, Product SKU: 60028 ; Product Qty: 1, Product SKU: 60504 ; Product Qty: 1, Product SKU: 80402 ; Product Qty: 1, Product SKU: 61804 ; '"
'43696','10215',,United States,BALL GROUND,United States,TRUE,"'Product Qty: 1, Product SKU: 90020 ; Product Qty: 1, Product SKU: 94010 ; '"
'43697','1836',,United States,COLORADO SPRINGS,United States,TRUE,"'Product Qty: 4, Product SKU: 62450 ; Product Qty: 4, Product SKU: 83454 ; Product Qty: 6, Product SKU: 83452 ; Product Qty: 4, Product SKU: 83450 ; Product Qty: 2, Product SKU: 10060 ; Product Qty: 2, Product SKU: 13412 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 14206 ; Product Qty: 2, Product SKU: 14000 ; Product Qty: 2, Product SKU: 72378 ; Product Qty: 2, Product SKU: 89014 ; Product Qty: 4, Product SKU: 72375 ; Product Qty: 2, Product SKU: 13035 ; Product Qty: 2, Product SKU: 95012 ; Product Qty: 1, Product SKU: 10041 ; Product Qty: 2, Product SKU: 12015 ; '"
'43698','9223',"Weiss-Rohlig China Co., Ltd. Beijing Bra",China,Bijing,China,TRUE,"'Product Qty: 2, Product SKU: 90070 ; Product Qty: 2, Product SKU: 98004 ; Product Qty: 4, Product SKU: 90092 ; Product Qty: 3, Product SKU: 12015 ; Product Qty: 3, Product SKU: 86502 ; Product Qty: 5, Product SKU: 14202 ; Product Qty: 3, Product SKU: 94010 ; Product Qty: 1, Product SKU: 13402 ; Product Qty: 1, Product SKU: 13801 ; Product Qty: 2, Product SKU: 13404 ; Product Qty: 4, Product SKU: 90020 ; Product Qty: 2, Product SKU: 98000 ; Product Qty: 2, Product SKU: 94004 ; Product Qty: 1, Product SKU: 90010 ; Product Qty: 2, Product SKU: 91004 ; Product Qty: 5, Product SKU: 90053 ; Product Qty: 3, Product SKU: 98050 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 13412 ; '"
'43699','1518',,United States,Beltsville,United States,TRUE,"'Product Qty: 1, Product SKU: 86060 ; '"
'43700','9223',Servicios Tecnologicos Alex Garcia,Italy,Milano,Italy,TRUE,"'Product Qty: 1, Product SKU: 90020 ; Product Qty: 1, Product SKU: 94010 ; '"
'43701','10146',,Australia,Ashmore City,Australia,TRUE,"'Product Qty: 2, Product SKU: 10050 ; Product Qty: 1, Product SKU: 12035 ; Product Qty: 1, Product SKU: 81042 ; Product Qty: 1, Product SKU: 62003 ; Product Qty: 1, Product SKU: 13035 ; Product Qty: 1, Product SKU: 10060 ; Product Qty: 1, Product SKU: 90040 ; Product Qty: 1, Product SKU: 13404 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 11008 ; '"
'43702','2849',,Japan,Shizuoka-ken,Japan,TRUE,"'Product Qty: 2, Product SKU: 87384 ; Product Qty: 2, Product SKU: 62003 ; Product Qty: 1, Product SKU: 95045 ; Product Qty: 2, Product SKU: 61354 ; Product Qty: 2, Product SKU: 61216 ; Product Qty: 4, Product SKU: 62420 ; Product Qty: 2, Product SKU: 83410 ; Product Qty: 2, Product SKU: 83420 ; Product Qty: 2, Product SKU: 83452 ; Product Qty: 2, Product SKU: 83454 ; Product Qty: 2, Product SKU: 83005 ; Product Qty: 2, Product SKU: 83002 ; Product Qty: 2, Product SKU: 83008 ; Product Qty: 2, Product SKU: 83016 ; Product Qty: 1, Product SKU: 83014 ; Product Qty: 1, Product SKU: 83010 ; Product Qty: 2, Product SKU: 83050 ; Product Qty: 2, Product SKU: 95040 ; Product Qty: 1, Product SKU: 83022 ; Product Qty: 1, Product SKU: 83024 ; Product Qty: 5, Product SKU: 87334 ; Product Qty: 1, Product SKU: 87300 ; Product Qty: 2, Product SKU: 95004 ; Product Qty: 1, Product SKU: 83041 ; Product Qty: 1, Product SKU: 83042 ; Product Qty: 3, Product SKU: 83090 ; Product Qty: 2, Product SKU: 61500 ; Product Qty: 1, Product SKU: 69003 ; Product Qty: 1, Product SKU: 60719 ; Product Qty: 1, Product SKU: 60715 ; Product Qty: 1, Product SKU: 60536 ; Product Qty: 1, Product SKU: 60036 ; Product Qty: 2, Product SKU: 61512 ; Product Qty: 1, Product SKU: 85008 ; Product Qty: 1, Product SKU: 84743 ; '"
'43703','10258',Pixel Federation,Slovak Republic,bratislava,Slovak Republic,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'43704','10266',,Hong Kong,Hong Kong,Hong Kong,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'43705','10268',,United States,Dallas,United States,TRUE,"'Product Qty: 1, Product SKU: 13035 ; Product Qty: 1, Product SKU: 13412 ; '"
'43706','3660',Ing. Oldřich Horáček,Czech Republic,Šenov,Czech Republic,TRUE,"'Product Qty: 2, Product SKU: 90010 ; Product Qty: 3, Product SKU: 98050 ; Product Qty: 3, Product SKU: 90070 ; Product Qty: 2, Product SKU: 98004 ; Product Qty: 5, Product SKU: 50220 ; Product Qty: 5, Product SKU: 12803 ; Product Qty: 20, Product SKU: 90058 ; '"
'43707','8329',,United States,Monterey,United States,TRUE,"'Product Qty: 2, Product SKU: 62003 ; Product Qty: 1, Product SKU: 60044 ; Product Qty: 2, Product SKU: 60036 ; Product Qty: 1, Product SKU: 60872 ; '"
'43708','10276',,United States,Fremont,United States,TRUE,"'Product Qty: 1, Product SKU: 90092 ; '"
'43709','10164',,Japan,Shinjuku,Japan,TRUE,"'Product Qty: 19, Product SKU: 50200 ; '"
'43710','10290',,Canada,Stittsville,Canada,TRUE,"'Product Qty: 1, Product SKU: 81310 ; '"
'43711','10294',,Germany,Kaiserslautern,Germany,TRUE,"'Product Qty: 1, Product SKU: 11001 ; Product Qty: 1, Product SKU: 98052 ; '"
